Week Ending Date,Geographic aggregation,Hospital Reporting Days,Percent Hospital Reporting Days,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting Prevalent Influenza Hospitalizations,Number Hospitals Reporting Hospitalized Influenza ICU Patients,Number Hospitals Reporting Inpatient Beds,Number Hospitals Reporting ICU Beds,Number Hospitals Reporting Inpatient Beds Occupied,Number Hospitals Reporting ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Bed Occupancy,Number Hospitals Reporting Percent ICU Bed Occupancy,Number Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Number Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Number Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Number Hospitals Reporting Percent Influenza ICU Bed Occupancy,Number Hospitals Reporting Total COVID-19 Admissions,Number Hospitals Reporting Prevalent COVID-19 Hospitalizations,Number Hospitals Reporting Hospitalized COVID-19 ICU Patients,Weekly Average Adult COVID-19 Admissions,Weekly Total Adult COVID-19 Admissions,Weekly Average Pediatric COVID-19 Admissions,Weekly Total Pediatric COVID-19 Admissions,Weekly Average COVID-19 Admissions,Weekly Total COVID-19 Admissions,Weekly Average Influenza Admissions,Weekly Total Influenza Admissions,Weekly Average Prevalent COVID-19 Hospitalizations,Weekly Average Prevalent Influenza Hospitalizations,Weekly Average Hospitalized COVID-19 ICU Patients,Weekly Average Hospitalized Influenza ICU Patients,Weekly Average Inpatient Beds,Weekly Average ICU Beds,Weekly Average Inpatient Beds Occupied,Weekly Average ICU Beds Occupied,Weekly Average Percent Inpatient Bed Occupancy,Weekly Average Percent ICU Bed Occupancy,Weekly Average Percent COVID-19 Inpatient Bed Occupancy,Weekly Average Percent Influenza Inpatient Bed Occupancy,Weekly Average Percent COVID-19 ICU Bed Occupancy,Weekly Average Percent Influenza ICU Bed Occupancy,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Influenza Admissions,Percent Hospitals Reporting Prevalent Influenza Hospitalizations,Percent Hospitals Reporting Hospitalized Influenza ICU Patients,Percent Hospitals Reporting Inpatient Beds,Percent Hospitals Reporting ICU Beds,Percent Hospitals Reporting Inpatient Beds Occupied,Percent Hospitals Reporting ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Bed Occupancy,Percent Hospitals Reporting Percent ICU Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy,Percent Hospitals Reporting Total COVID-19 Admissions,Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations,Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients,Absolute Change in the Percent Hospitals Reporting Adult COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Influenza Admissions from Prior Week ,Absolute Change in the Percent Hospitals Reporting Prevalent Influenza Hospitalizations from Prior Week ,Absolute Change in the Percent Hospitals Reporting Hospitalized Influenza ICU Patients from Prior Week ,Absolute Change in the Percent Hospitals Reporting Inpatient Beds from Prior Week ,Absolute Change in the Percent Hospitals Reporting ICU Beds from Prior Week ,Absolute Change in the Percent Hospitals Reporting Inpatient Beds Occupied from Prior Week ,Absolute Change in the Percent Hospitals Reporting ICU Beds Occupied from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Total COVID-19 Admissions from Prior Week ,Absolute Change in the Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations from Prior Week ,Absolute Change in the Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients from Prior Week 
10/14/2023,IL,1207,95.26,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,64.71,453,2.29,16,67,469,2.57,18,394.14,17.57,44.86,3,27805.57,4112.29,18823.43,2596.43,67.7,63.14,1.42,0.06,1.09,0.07,96.59,3.41,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/2023,IL,1204,95.03,172,172,172,172,172,171,172,171,172,171,172,171,171,172,172,172,172,172,75.86,531,4.57,32,80.43,563,3.86,27,429.14,24.57,54.43,4.14,27605.29,4096.14,18838.29,2573.43,68.25,62.83,1.55,0.09,1.33,0.1,94.32,5.68,95.03,95.03,95.03,95.03,95.03,94.48,95.03,94.48,95.03,94.48,95.03,94.48,94.48,95.03,95.03,95.03,95.03,95.03,-0.55,-0.55,-0.55,-0.55,-0.55,-1.11,-0.55,-1.11,-0.55,-1.11,-0.55,-1.11,-1.11,-0.55,-0.55,-0.55,-0.55,-0.55
10/28/2023,IL,1208,95.34,173,173,173,173,173,172,173,172,173,172,173,172,172,173,173,173,173,173,88.71,621,4.29,30,93,651,3,21,466.71,19,54.43,2.29,27403.86,4101.14,18738.29,2586.14,68.39,63.06,1.7,0.07,1.33,0.06,95.39,4.61,95.58,95.58,95.58,95.58,95.58,95.03,95.58,95.03,95.58,95.03,95.58,95.03,95.03,95.58,95.58,95.58,95.58,95.58,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
11/4/2023,IL,1211,95.58,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,87,609,3.14,22,90.14,631,4.86,34,477.71,23.43,56.86,2.71,27749.43,4113,18852.57,2549,67.94,61.97,1.72,0.08,1.38,0.07,96.51,3.49,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,0,0,0,0,0,0.55,0,0.55,0,0.55,0,0.55,0.55,0,0,0,0,0
11/11/2023,IL,1210,95.5,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,102.29,716,3.29,23,105.57,739,7.71,54,572.86,32.14,64.14,3.71,27414.43,4108.14,19003.29,2650.29,69.33,64.52,2.09,0.12,1.56,0.09,96.89,3.11,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/2023,IL,1209,95.42,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,117.71,824,4.43,31,122.14,855,10,70,673.57,52.57,75.86,9,27502.86,4109.86,19121.86,2662,69.51,64.77,2.44,0.19,1.85,0.22,96.37,3.63,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/25/2023,IL,1211,95.58,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,133.71,936,7.14,50,140.86,986,14.57,102,730.71,76.29,81.29,9,27689.86,4112.86,18451.43,2577.43,66.63,62.67,2.64,0.28,1.98,0.22,94.93,5.07,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/2023,IL,1213,95.74,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,171.29,1199,6.86,48,178.14,1247,23.43,164,894.43,121.14,101.29,13.43,27440.43,4120.57,19219,2703.43,70.05,65.6,3.26,0.44,2.46,0.33,96.15,3.85,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
12/9/2023,IL,1218,96.13,174,174,174,174,174,172,174,172,174,172,174,172,172,174,174,174,174,174,166.57,1166,6.43,45,173,1211,29.14,204,968.14,158,113.71,18.29,27284.14,4121.14,19571.71,2800.14,71.73,67.94,3.51,0.58,2.76,0.44,96.28,3.72,96.13,96.13,96.13,96.13,96.13,95.03,96.13,95.03,96.13,95.03,96.13,95.03,95.03,96.13,96.13,96.13,96.13,96.13,0,0,0,0,0,-1.1,0,-1.1,0,-1.1,0,-1.1,-1.1,0,0,0,0,0
12/16/2023,IL,1216,95.97,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,182.43,1277,8.43,59,190.86,1336,35.71,250,1052.29,193.43,138.43,19.86,27396.14,4104,19576.86,2770.71,71.46,67.52,3.83,0.7,3.37,0.48,95.58,4.42,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,0,0,0,0,0,1.1,0,1.1,0,1.1,0,1.1,1.1,0,0,0,0,0
12/23/2023,IL,1215,95.9,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,204.29,1430,8.71,61,213,1491,66.14,463,1099.43,318.29,140.29,34.29,27473.86,4098.14,19309.86,2733.57,70.3,66.71,4,1.16,3.42,0.84,95.91,4.09,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2023,IL,1217,96.05,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,240.29,1682,8.86,62,249.14,1744,81.86,573,1243.71,431,148.57,54.29,27489.14,4106.43,18542.14,2608.14,67.47,63.5,4.53,1.57,3.62,1.32,96.44,3.56,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2024,IL,1225,96.69,175,175,175,175,175,174,175,174,175,174,175,174,174,175,175,175,175,175,201.29,1409,7.43,52,208.71,1461,72.71,509,1310.29,469.14,165.71,59.86,27494.43,4113.14,19368.57,2744.86,70.45,66.73,4.76,1.71,4.03,1.46,96.44,3.56,96.69,96.69,96.69,96.69,96.69,96.13,96.69,96.13,96.69,96.13,96.69,96.13,96.13,96.69,96.69,96.69,96.69,96.69,0.55,0.55,0.55,0.55,0.55,0,0.55,0,0.55,0,0.55,0,0,0.55,0.55,0.55,0.55,0.55
1/13/2024,IL,1225,96.69,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,168.43,1179,5.86,41,174.29,1220,53.57,375,1143.71,393.29,164,54.57,27434.86,4117.14,19618.43,2808.29,71.51,68.21,4.13,1.43,3.98,1.33,96.64,3.36,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,0,0,0,0,0,0.55,0,0.55,0,0.55,0,0.55,0.55,0,0,0,0,0
1/20/2024,IL,1225,96.69,175,175,175,175,175,174,175,174,175,174,175,174,174,175,175,175,175,175,136.71,957,6,42,142.71,999,47.71,334,986.14,332.43,138.71,52.43,27574,4116.14,19603.43,2728.57,71.1,66.29,3.57,1.21,3.37,1.27,95.8,4.2,96.69,96.69,96.69,96.69,96.69,96.13,96.69,96.13,96.69,96.13,96.69,96.13,96.13,96.69,96.69,96.69,96.69,96.69,0,0,0,0,0,-0.55,0,-0.55,0,-0.55,0,-0.55,-0.55,0,0,0,0,0
1/27/2024,IL,1225,96.69,175,175,175,175,175,174,175,174,175,174,175,174,174,175,175,175,175,175,107,749,5.29,37,112.29,786,39,273,745.57,263.14,107.71,40,27383.71,4113.14,19507.43,2712,71.24,65.93,2.69,0.95,2.62,0.97,95.29,4.71,96.69,96.69,96.69,96.69,96.69,96.13,96.69,96.13,96.69,96.13,96.69,96.13,96.13,96.69,96.69,96.69,96.69,96.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2024,IL,1221,96.37,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,651,5,35,98,686,38.86,272,644.29,263.57,91.57,50.29,27347.43,4020.71,19452,2622.86,71.14,65.25,2.35,0.96,2.28,1.25,94.9,5.1,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,0,0,0,0,0,0.55,0,0.55,0,0.55,0,0.55,0.55,0,0,0,0,0
2/10/2024,IL,1218,96.13,174,174,174,174,174,173,174,173,174,173,174,173,173,174,174,174,174,174,88.29,618,4.71,33,93,651,35.43,248,571,246.57,82,35,27032.71,3949.57,18944.86,2559.29,70.08,64.8,2.07,0.88,2.08,0.89,94.93,5.07,96.13,96.13,96.13,96.13,96.13,95.58,96.13,95.58,96.13,95.58,96.13,95.58,95.58,96.13,96.13,96.13,96.13,96.13,-0.55,-0.55,-0.55,-0.55,-0.55,-1.11,-0.55,-1.11,-0.55,-1.11,-0.55,-1.11,-1.11,-0.55,-0.55,-0.55,-0.55,-0.55
2/17/2024,IL,1218,96.13,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,98.86,692,5.57,39,104.43,731,37,259,564.14,226.86,67.86,34.14,27047.43,3950.29,18713.57,2543.71,69.18,64.39,2.07,0.82,1.72,0.86,94.66,5.34,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,0,0,0,0,0,0.55,0,0.55,0,0.55,0,0.55,0.55,0,0,0,0,0
2/24/2024,IL,1216,95.97,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,93.14,652,2.71,19,95.86,671,42.14,295,553.14,242.86,73,31.71,27027.57,3932.29,18783.14,2541.43,69.51,64.63,2.05,0.9,1.86,0.81,97.17,2.83,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2024,IL,1212,95.66,174,174,174,174,174,173,174,173,174,173,174,173,173,174,174,174,174,174,82.29,576,2.71,19,85,595,47.29,331,492.14,254.86,76,41,26821.86,3905.29,18621.14,2566.86,69.42,65.72,1.82,0.92,1.95,1.05,96.81,3.19,96.13,96.13,96.13,96.13,96.13,95.58,96.13,95.58,96.13,95.58,96.13,95.58,95.58,96.13,96.13,96.13,96.13,96.13,0,0,0,0,0,-0.55,0,-0.55,0,-0.55,0,-0.55,-0.55,0,0,0,0,0
3/9/2024,IL,1214,95.82,174,174,174,174,174,173,174,173,174,173,174,173,173,174,174,174,174,174,70.29,492,3.14,22,73.43,514,37.86,265,439,243.14,58.71,38.86,26967.57,3942.29,18670.29,2520.86,69.23,63.95,1.62,0.87,1.49,0.99,95.72,4.28,96.13,96.13,96.13,96.13,96.13,95.58,96.13,95.58,96.13,95.58,96.13,95.58,95.58,96.13,96.13,96.13,96.13,96.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2024,IL,1212,95.66,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,58.57,410,2.71,19,61.29,429,35.71,250,371.43,229.71,50.57,41,27147.43,3978.14,18701.71,2551.29,68.9,64.13,1.37,0.85,1.27,1.03,95.57,4.43,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,0.55,0.55,0.55,0.55,0.55,1.11,0.55,1.11,0.55,1.11,0.55,1.11,1.11,0.55,0.55,0.55,0.55,0.55
3/23/2024,IL,1221,96.37,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,47.29,331,1.29,9,48.57,340,30,210,301.29,172.71,41.71,26.14,27290.86,4038.71,18789.43,2579.57,68.85,63.87,1.1,0.63,1.03,0.65,97.35,2.65,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
3/30/2024,IL,1221,96.37,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,45.86,321,1.43,10,47.29,331,28.29,198,292.14,175.29,39.57,31,27362.29,4006,18680.14,2522.57,68.27,62.96,1.07,0.64,0.99,0.77,96.98,3.02,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/2024,IL,1221,96.37,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,38.43,269,1.71,12,40.14,281,26,182,252.43,175.29,34.14,35.43,27471.29,4050.71,18728.14,2552.14,68.18,63.01,0.92,0.64,0.84,0.87,95.73,4.27,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/2024,IL,1208,95.34,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,35.43,248,1.29,9,36.71,257,26.57,186,214.57,154.14,28.29,22.43,27019.43,3960.57,18522.71,2486.43,68.56,62.79,0.79,0.57,0.71,0.57,96.5,3.5,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
4/20/2024,IL,1221,96.37,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,29.29,205,1.29,9,30.57,214,17.43,122,193.86,123.71,24.29,16.43,27192.29,4027.57,18767.86,2511.71,69.02,62.36,0.71,0.45,0.6,0.41,95.79,4.21,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
4/27/2024,IL,1213,95.74,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,28.43,199,1.14,8,29.57,207,12.43,87,167.14,90.29,17,13.57,26982.43,3993.14,18396.86,2507.86,68.19,62.8,0.62,0.33,0.43,0.34,96.14,3.86,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
5/4/2024,IL,892,70.4,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,13.57,95,1,7,14.57,102,6.14,43,93.86,44.86,10,5.57,17946.71,2432.29,11877.86,1487.57,66.47,61,0.51,0.24,0.42,0.22,93.14,6.86,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63,-6.63
5/11/2024,IL,673,53.12,97,93,97,97,97,93,93,93,93,93,93,93,93,93,93,97,93,93,12.14,85,0.29,2,12.43,87,1.86,13,59.43,22.57,5.14,1.57,13219.43,1719.29,8790.14,1013.71,66.48,58.94,0.45,0.15,0.3,0.09,97.7,2.3,53.59,51.38,53.59,53.59,53.59,51.38,51.38,51.38,51.38,51.38,51.38,51.38,51.38,51.38,51.38,53.59,51.38,51.38,-36.46,-38.67,-36.46,-36.46,-36.46,-38.67,-38.67,-38.67,-38.67,-38.67,-38.67,-38.67,-38.67,-38.67,-38.67,-36.46,-38.67,-38.67
5/18/2024,IL,619,48.86,95,91,95,95,95,91,91,91,91,91,91,91,91,91,91,95,91,91,10.86,76,0.14,1,11,77,1.43,10,52.71,9.71,8,0.57,11494.29,1498.57,7553.86,868.29,65.66,57.98,0.45,0.06,0.53,0.03,98.7,1.3,52.49,50.28,52.49,52.49,52.49,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,52.49,50.28,50.28,-1.11,-1.1,-1.11,-1.11,-1.11,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.11,-1.1,-1.1
5/25/2024,IL,559,44.12,82,78,82,82,82,78,77,78,77,78,77,78,78,77,77,82,78,77,8.29,58,0.71,5,9,63,1.29,9,55.43,9.29,6.43,0.86,11193.14,1426.43,7647.29,858.29,68.29,60.16,0.5,0.07,0.45,0.05,92.06,7.94,45.3,43.09,45.3,45.3,45.3,43.09,42.54,43.09,42.54,43.09,42.54,43.09,43.09,42.54,42.54,45.3,43.09,42.54,-7.18,-7.18,-7.18,-7.18,-7.18,-7.18,-7.73,-7.18,-7.73,-7.18,-7.73,-7.18,-7.18,-7.73,-7.73,-7.18,-7.18,-7.73
6/1/2024,IL,553,43.65,80,76,80,80,80,76,75,76,75,76,75,76,76,75,75,80,76,75,10.14,71,0.57,4,10.71,75,1.29,9,57.86,14,5.43,1.43,11080.43,1416.71,7339.86,812.14,66.22,57.31,0.52,0.1,0.38,0.09,94.67,5.33,44.2,41.99,44.2,44.2,44.2,41.99,41.44,41.99,41.44,41.99,41.44,41.99,41.99,41.44,41.44,44.2,41.99,41.44,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1
6/8/2024,IL,541,42.7,79,75,79,79,79,75,74,75,74,75,74,75,75,74,74,79,75,74,10.71,75,0.14,1,10.86,76,1.14,8,48,11.29,5.29,0.86,10961.71,1405,7391.86,799.29,67.42,56.88,0.44,0.07,0.38,0.06,98.68,1.32,43.65,41.44,43.65,43.65,43.65,41.44,40.88,41.44,40.88,41.44,40.88,41.44,41.44,40.88,40.88,43.65,41.44,40.88,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
6/15/2024,IL,539,42.54,78,74,78,78,78,74,74,74,74,74,74,74,74,74,74,78,74,74,13.43,94,0.57,4,14,98,1.29,9,61.43,7.43,7,0.57,10983.43,1461.29,7368.86,853,67.07,58.36,0.56,0.05,0.48,0.04,95.92,4.08,43.09,40.88,43.09,43.09,43.09,40.88,40.88,40.88,40.88,40.88,40.88,40.88,40.88,40.88,40.88,43.09,40.88,40.88,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,0,-0.55,0,-0.55,0,-0.55,-0.55,0,0,-0.55,-0.55,0
6/22/2024,IL,530,41.83,77,73,77,77,77,73,73,73,73,73,73,73,73,73,73,77,73,73,14.14,99,0.43,3,14.57,102,0.86,6,61.43,6.43,5.86,0.43,10786.43,1424.71,7195.57,819.86,66.69,57.54,0.57,0.05,0.41,0.03,97.06,2.94,42.54,40.33,42.54,42.54,42.54,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,40.33,42.54,40.33,40.33,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
6/29/2024,IL,522,41.2,75,71,75,75,75,71,71,71,71,71,71,71,71,71,71,75,71,71,15.86,111,0.71,5,16.57,116,0.86,6,89.29,6.29,8.29,1.14,10535.14,1438.71,7130.86,850.86,67.69,59.14,0.85,0.04,0.58,0.05,95.69,4.31,41.44,39.23,41.44,41.44,41.44,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,41.44,39.23,39.23,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1
7/6/2024,IL,520,41.04,78,74,78,78,78,74,74,74,74,74,74,74,74,74,74,78,74,74,22.71,159,0.57,4,23.29,163,1.14,8,97.14,5.29,15.57,0.14,10473.57,1427.43,6850.71,815.29,65.43,57.14,0.93,0.04,1.09,0.01,97.55,2.45,43.09,40.88,43.09,43.09,43.09,40.88,40.88,40.88,40.88,40.88,40.88,40.88,40.88,40.88,40.88,43.09,40.88,40.88,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66
7/13/2024,IL,510,40.25,75,71,75,75,75,71,71,71,71,71,71,71,71,71,71,75,71,71,24,168,1,7,25,175,0.71,5,112.71,3.29,14.14,0.57,10549.71,1406,7237,846.57,68.59,60.18,1.07,0.02,1,0.03,96,4,41.44,39.23,41.44,41.44,41.44,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,39.23,41.44,39.23,39.23,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66,-1.66
7/20/2024,IL,506,39.94,73,69,73,73,73,69,69,69,69,69,69,69,69,69,69,73,69,69,27.14,190,1,7,28.14,197,0.57,4,117.86,6.14,12.71,0.86,10431.71,1421.86,7145.71,853,68.49,60,1.13,0.05,0.89,0.06,96.45,3.55,40.33,38.12,40.33,40.33,40.33,38.12,38.12,38.12,38.12,38.12,38.12,38.12,38.12,38.12,38.12,40.33,38.12,38.12,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11
7/27/2024,IL,502,39.62,73,69,73,73,73,69,69,69,69,69,69,69,69,69,69,73,69,69,34.86,244,1.86,13,36.71,257,0.43,3,142.14,4.71,12.71,0.57,10387.43,1420.43,7138.14,861.14,68.71,60.61,1.37,0.04,0.9,0.04,94.94,5.06,40.33,38.12,40.33,40.33,40.33,38.12,38.12,38.12,38.12,38.12,38.12,38.12,38.12,38.12,38.12,40.33,38.12,38.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
